esri_id,esri_idn,GEOID,stcnty,total_pop2016,total_25plus,nHwtindiv,prp_nHwHHs,prp_HSminus,prp_no_auto,prp_not_insured,EstPropPersons5PlusNoEnglish,median_HH_inc
371559612003,371559612003,15000US371559612003,37155,814,512,0.4189189189,0.4613333333,0.72265625,0.136,0.1621621622,0.0226969292,17148
371559613011,371559613011,15000US371559613011,37155,2944,2241,0.5883152174,0.6569717707,0.337795627,0.0384944397,0.07288955,0.0453108535,56908
371559613012,371559613012,15000US371559613012,37155,1706,931,0.1922626026,0.2511111111,0.6111707841,0.1088888889,0.225087925,0.1695437731,46324
371559613021,371559613021,15000US371559613021,37155,1234,793,0.7293354943,0.818401937,0.3001261034,0,0.0632090762,0.0643322476,80396
371559613022,371559613022,15000US371559613022,37155,1648,947,0.239684466,0.2759856631,0.5089757128,0.2437275986,0.2588084561,0.0423546303,17889
371559613023,371559613023,15000US371559613023,37155,901,374,0.0088790233,0.0380952381,0.9037433155,0.0761904762,0.4827968923,0.8992592593,35233
371559613024,371559613024,15000US371559613024,37155,1166,685,0.320754717,0.304109589,0.6204379562,0.0328767123,0.256432247,0,40380
371559613025,371559613025,15000US371559613025,37155,958,534,0.1503131524,0.2067988669,0.5692883895,0.2521246459,0.1959531416,0.1341890315,21917
371559614001,371559614001,15000US371559614001,37155,2452,1515,0.5746329527,0.6991473812,0.504950495,0.0791717418,0.1162316476,0.0253738106,48319
371559614002,371559614002,15000US371559614002,37155,1809,1235,0.317302377,0.3769968051,0.579757085,0.1581469649,0.2244333886,0.1997621879,35064
371559615001,371559615001,15000US371559615001,37155,1757,1227,0.6306203756,0.6291390728,0.5191524042,0.0546357616,0.2831050228,0.0380499405,41250
371559615002,371559615002,15000US371559615002,37155,1497,919,0.3166332665,0.4398340249,0.6420021763,0.0705394191,0.2231128925,0.1644223955,19107
371559615003,371559615003,15000US371559615003,37155,1381,963,0.6010137581,0.6388384755,0.7217030114,0.0254083485,0.2867487328,0.0007496252,38561
371559615004,371559615004,15000US371559615004,37155,890,534,0.7674157303,0.8299120235,0.5505617978,0,0.1573033708,0.022754491,47277
371559616011,371559616011,15000US371559616011,37155,2602,1532,0.4523443505,0.6247216036,0.6005221932,0.0757238307,0.1652574942,0.0486688852,33780
371559616012,371559616012,15000US371559616012,37155,1222,828,0.6063829787,0.7145922747,0.6811594203,0.0386266094,0.2201309329,0.0529513889,31250
371559616021,371559616021,15000US371559616021,37155,2264,1466,0.3931095406,0.4374225527,0.5736698499,0.0768277571,0.128975265,0.0113528855,30417
371559616022,371559616022,15000US371559616022,37155,881,613,0.8615209989,0.8321678322,0.5203915171,0.0233100233,0.133938706,0,30515
371559616023,371559616023,15000US371559616023,37155,542,425,0.6402214022,0.6680161943,0.52,0.044534413,0.1080074488,0.064,27841
371559617001,371559617001,15000US371559617001,37155,1407,910,0.0931058991,0.1654135338,0.7065934066,0.1165413534,0.117981521,0,25750
371559617002,371559617002,15000US371559617002,37155,1336,1034,0.2702095808,0.1954022989,0.5744680851,0.2134646962,0.1819548872,0.0295260295,21696
371559617003,371559617003,15000US371559617003,37155,1546,1070,0.4204398448,0.4518900344,0.5841121495,0.089347079,0.117076326,0.0026560425,48333
371559617004,371559617004,15000US371559617004,37155,972,696,0.420781893,0.4305555556,0.599137931,0.1898148148,0.1153846154,0.0385038504,25000
371559618011,371559618011,15000US371559618011,37155,3482,2038,0.0686387134,0.0932286555,0.576545633,0.0333660451,0.166283745,0.0070314888,31827
371559618012,371559618012,15000US371559618012,37155,1979,1244,0.1253158161,0.0735785953,0.5876205788,0.1605351171,0.1379484588,0.016995614,30152
371559618021,371559618021,15000US371559618021,37155,2278,1453,0.0860403863,0.121761658,0.5636613902,0.0349740933,0.2331720194,0.0137551582,30057
371559618022,371559618022,15000US371559618022,37155,932,655,0.1019313305,0.180887372,0.7938931298,0.0648464164,0.1813304721,0.0046838407,38625
371559618023,371559618023,15000US371559618023,37155,1115,788,0.3040358744,0.302690583,0.5241116751,0.0538116592,0.1910313901,0.0197554092,31518
371559618024,371559618024,15000US371559618024,37155,746,577,0.1126005362,0.1137931034,0.5025996534,0.0275862069,0.1849865952,0.0250347705,23929
371559619001,371559619001,15000US371559619001,37155,1172,798,0.3933447099,0.409610984,0.649122807,0.0869565217,0.1194539249,0.0206834532,28405
371559619002,371559619002,15000US371559619002,37155,1338,879,0.158445441,0.2277904328,0.7269624573,0.0774487472,0.1958146487,0.100624025,35486
371559619003,371559619003,15000US371559619003,37155,1153,794,0.2437120555,0.3252212389,0.5629722922,0.0619469027,0.1254385965,0.0275066548,32174
371559619004,371559619004,15000US371559619004,37155,744,547,0.0564516129,0.0518518519,0.6745886654,0.1777777778,0.1774193548,0.0085227273,36719
371559619005,371559619005,15000US371559619005,37155,788,532,0.1230964467,0.1551724138,0.5996240602,0.1931034483,0.154822335,0.0331034483,21563
371559620011,371559620011,15000US371559620011,37155,1661,980,0.1739915713,0.2148626817,0.5897959184,0.1922455574,0.1619506321,0.0199468085,18125
371559620012,371559620012,15000US371559620012,37155,1429,954,0.088873338,0.1218074656,0.6362683438,0.2534381139,0.1588523443,0,18472
371559620013,371559620013,15000US371559620013,37155,936,720,0.0950854701,0.0643939394,0.6888888889,0,0.2232905983,0.0203106332,37262
371559620021,371559620021,15000US371559620021,37155,964,612,0.2043568465,0.1700879765,0.6437908497,0.0615835777,0.1618257261,0.049382716,31140
371559620022,371559620022,15000US371559620022,37155,1971,1331,0.0837138508,0.1304985337,0.7167543201,0.0307917889,0.2110885046,0.0181441161,24953
371570401011,371570401011,15000US371570401011,37157,756,578,0.8994708995,0.8790322581,0.6799307958,0.0725806452,0.1177248677,0.003968254,29063
371570401012,371570401012,15000US371570401012,37157,1875,1374,0.7589333333,0.8669250646,0.6179039301,0.0607235142,0.1418666667,0.0371179039,45192
371570401013,371570401013,15000US371570401013,37157,1295,883,0.6895752896,0.7757352941,0.5889014723,0.0496323529,0.1057915058,0.0930626058,39265
371570401021,371570401021,15000US371570401021,37157,732,559,0.8948087432,0.9319727891,0.6279069767,0.1224489796,0.1325136612,0.012295082,50469
371570401022,371570401022,15000US371570401022,37157,1130,695,0.4831858407,0.5669856459,0.6776978417,0.0813397129,0.1743362832,0.024514811,37778
371570401023,371570401023,15000US371570401023,37157,846,616,0.7304964539,0.8885245902,0.6298701299,0.068852459,0.0862884161,0,43512
371570402001,371570402001,15000US371570402001,37157,1000,698,0.916,0.8716216216,0.6332378223,0.0405405405,0.109,0.0224260958,36250
371570402002,371570402002,15000US371570402002,37157,1114,680,0.4263913824,0.5584415584,0.7,0.0701298701,0.3438061041,0.3904847397,26442
371570402003,371570402003,15000US371570402003,37157,1687,1019,0.4433906343,0.5758865248,0.6457311089,0.1546099291,0.1007705987,0.0761589404,24183
371570403001,371570403001,15000US371570403001,37157,1051,853,0.6603235014,0.7494089835,0.4935521688,0.0401891253,0.1089536138,0.1018251681,44089
371570403002,371570403002,15000US371570403002,37157,1078,769,0.6957328386,0.7432432432,0.4408322497,0.1023166023,0.2087198516,0.126719057,35898
371570403003,371570403003,15000US371570403003,37157,1429,988,0.7200839748,0.8009118541,0.3684210526,0.0835866261,0.0881735479,0.0806916427,38929
371570404001,371570404001,15000US371570404001,37157,1857,1419,0.6219709208,0.6141304348,0.5398167724,0.1345108696,0.1483279396,0.0375213189,29709
371570404002,371570404002,15000US371570404002,37157,2057,1307,0.709285367,0.7869318182,0.5814843152,0.0340909091,0.2712688381,0.0223435948,28036
371570404003,371570404003,15000US371570404003,37157,998,752,0.871743487,0.8547368421,0.6742021277,0.0547368421,0.1251422071,0.0373532551,26213
371570404004,371570404004,15000US371570404004,37157,1549,689,0.6120077469,0.6733333333,0.8113207547,0.1266666667,0.1736604261,0.0694888179,18961
371570405011,371570405011,15000US371570405011,37157,1235,953,0.7352226721,0.8441558442,0.6211962225,0.1057513915,0.1506072874,0.0648464164,28977
371570405012,371570405012,15000US371570405012,37157,1107,930,0.4814814815,0.6309090909,0.6741935484,0.1290909091,0.1876699909,0.0327570519,19244
371570405013,371570405013,15000US371570405013,37157,832,608,0.6838942308,0.7660098522,0.4802631579,0.1650246305,0.0938628159,0.0580964153,25972
371570405021,371570405021,15000US371570405021,37157,1126,862,0.7388987567,0.7266514806,0.4048723898,0,0.0390763766,0.0211981567,52760
371570405022,371570405022,15000US371570405022,37157,912,697,0.7171052632,0.6957494407,0.5681492109,0.0246085011,0.1591657519,0.0876585928,45306
371570405023,371570405023,15000US371570405023,37157,739,545,0.7185385656,0.7768595041,0.4458715596,0.1212121212,0.0960757781,0.1076040172,42455
371570406011,371570406011,15000US371570406011,37157,1367,1032,0.8771031456,0.9197207679,0.7248062016,0.1029668412,0.1104608632,0.0092807425,44219
371570406012,371570406012,15000US371570406012,37157,1253,925,0.6576217079,0.7289156627,0.4843243243,0.0602409639,0.0766161213,0.1062240664,42414
371570406013,371570406013,15000US371570406013,37157,1444,1005,0.913434903,0.8816029144,0.5592039801,0.0200364299,0.0962603878,0.0187454939,46518
371570406021,371570406021,15000US371570406021,37157,1643,1284,0.8368837492,0.8362318841,0.3387850467,0.0101449275,0.0870359099,0.0843520782,79375
371570406022,371570406022,15000US371570406022,37157,2191,1546,0.6462802373,0.737745098,0.6358344114,0.0318627451,0.1930625285,0.1843137255,33636
371570406023,371570406023,15000US371570406023,37157,890,637,0.6123595506,0.6955128205,0.6875981162,0.0512820513,0.197752809,0.253968254,44056
371570407001,371570407001,15000US371570407001,37157,1732,1254,0.879330254,0.8823529412,0.6754385965,0.0075414781,0.0860277136,0.0162195883,42978
371570407002,371570407002,15000US371570407002,37157,450,346,0.9266666667,0.9534883721,0.6069364162,0,0.1933333333,0.0297482838,24806
371570407003,371570407003,15000US371570407003,37157,1225,763,0.9918367347,0.9789029536,0.625163827,0.0316455696,0.1012244898,0,49274
371570407004,371570407004,15000US371570407004,37157,847,718,0.9421487603,0.9423076923,0.6044568245,0.2200854701,0.0448642267,0.0133982948,21538
371570408001,371570408001,15000US371570408001,37157,1756,1338,0.513667426,0.5748730964,0.5127055306,0.1675126904,0.09738041,0.002895194,31698
371570409001,371570409001,15000US371570409001,37157,767,517,0.9113428944,0.9665427509,0.5280464217,0.1003717472,0.0174966353,0,60755
371570409002,371570409002,15000US371570409002,37157,1161,789,0.8914728682,0.8747553816,0.6476552598,0.1585127202,0.120585702,0.0263157895,24917
371570409003,371570409003,15000US371570409003,37157,1010,649,0.8198019802,0.8188235294,0.6440677966,0.1388235294,0.0884691849,0.0196292257,28083
371570410011,371570410011,15000US371570410011,37157,1499,1072,0.6631087392,0.8295454545,0.6315298507,0.0487012987,0.0533689126,0.0923664122,46154
371570410012,371570410012,15000US371570410012,37157,1085,891,0.9271889401,0.9544468547,0.4848484848,0,0.0525345622,0.0720379147,46004
371570410013,371570410013,15000US371570410013,37157,2132,1396,0.9704502814,0.9730077121,0.5895415473,0.0269922879,0.0243902439,0.0373692078,40662
371570410014,371570410014,15000US371570410014,37157,1076,739,0.9795539033,0.9458128079,0.4560216509,0.1379310345,0.0836431227,0.0155642023,
371570410021,371570410021,15000US371570410021,37157,1742,1415,0.7543053961,0.8121546961,0.5462897527,0.02946593,0.0303989867,0,54449
371570410022,371570410022,15000US371570410022,37157,2179,1513,0.9173932997,0.8978433598,0.383344349,0.0783200908,0.0931620009,0.067251462,46474
371570410023,371570410023,15000US371570410023,37157,1919,1308,0.8379364252,0.891966759,0.5581039755,0,0.1380927566,0.0982721382,62664
371570411001,371570411001,15000US371570411001,37157,681,561,0.7856093979,0.8174807198,0.4705882353,0,0.0161527166,0.0117474302,35079
371570411002,371570411002,15000US371570411002,37157,940,782,0.9882978723,1,0.4322250639,0,0.0914893617,0.0127659574,58313
371570411003,371570411003,15000US371570411003,37157,1379,1050,0.7440174039,0.6136363636,0.4876190476,0.048951049,0.0688905004,0.0216383308,48925
371570411004,371570411004,15000US371570411004,37157,1124,936,0.8941281139,0.9200819672,0.3354700855,0.0307377049,0.128113879,0.0395327942,53056
371570411005,371570411005,15000US371570411005,37157,825,501,0.8836363636,0.875,0.6367265469,0.1285714286,0.103030303,0.0306666667,41447
371570411006,371570411006,15000US371570411006,37157,1505,984,0.8411960133,0.8929159802,0.4024390244,0.0131795717,0.1069767442,0.0166666667,60174
371570412001,371570412001,15000US371570412001,37157,2064,1262,0.5537790698,0.6219178082,0.3383518225,0.0876712329,0.0600775194,0,37083
371570412002,371570412002,15000US371570412002,37157,1263,842,0.3111638955,0.2631578947,0.5997624703,0.2704174229,0.189833201,0.0283806344,23672
371570412003,371570412003,15000US371570412003,37157,1538,1042,0.2392717815,0.3596837945,0.7447216891,0.162055336,0.1260613978,0.0903654485,40665
371570412004,371570412004,15000US371570412004,37157,1193,876,0.4325230511,0.3142857143,0.7066210046,0.1636363636,0.218537415,0,29241
371570413001,371570413001,15000US371570413001,37157,1977,1410,0.8093070309,0.7798507463,0.6368794326,0.0348258706,0.1716607415,0.020021645,36205
371570413002,371570413002,15000US371570413002,37157,1214,1120,0.7199341021,0.7546125461,0.6732142857,0,0.2059308072,0,54519
371570413003,371570413003,15000US371570413003,37157,2081,1382,0.348390197,0.4436090226,0.6013024602,0.045112782,0.2200864969,0.1439114391,37083
371570413004,371570413004,15000US371570413004,37157,1033,763,0.4975798645,0.4859611231,0.4783748362,0,0.2913843175,0.1652806653,24784
371570414001,371570414001,15000US371570414001,37157,479,313,0.4405010438,0.4501845018,0.5463258786,0.1734317343,0.1189979123,0,26607
371570414002,371570414002,15000US371570414002,37157,1009,661,0.307234886,0.3355855856,0.8018154312,0.2432432432,0.1923868313,0.1943539631,22782
371570414003,371570414003,15000US371570414003,37157,1438,933,0.792767733,0.7362428843,0.5927116827,0.10056926,0.111961057,0.0306345733,36050
371570415001,371570415001,15000US371570415001,37157,2043,1401,0.4610866373,0.527014218,0.5424696645,0.2691943128,0.0821986889,0.0668756531,25025
371570415002,371570415002,15000US371570415002,37157,1647,1418,0.8378870674,0.8948126801,0.4252468265,0.121037464,0.1085324232,0.0155860349,37419
371570415003,371570415003,15000US371570415003,37157,1593,1218,0.8725674827,0.8627968338,0.3062397373,0,0.065913371,0.0217983651,78038
371570415004,371570415004,15000US371570415004,37157,831,612,0.9819494585,0.9617346939,0.3545751634,0.1887755102,0.0661853189,0,48690
371570416011,371570416011,15000US371570416011,37157,1352,1048,0.8868343195,0.8705673759,0.4694656489,0.0070921986,0.0621722846,0.0376506024,65625
371570416012,371570416012,15000US371570416012,37157,1894,1340,0.8247096093,0.9220183486,0.5470149254,0.1039755352,0.0610734115,0.0164492343,48833
371570416021,371570416021,15000US371570416021,37157,1751,1232,0.962307253,0.9573529412,0.5121753247,0,0.0565391205,0.0109422492,61250
371570416022,371570416022,15000US371570416022,37157,1547,911,0.7543632838,0.7865961199,0.6465422613,0,0.2495151907,0.0945040214,38672
371570416023,371570416023,15000US371570416023,37157,1724,1211,0.8805104408,0.9361370717,0.3641618497,0.0264797508,0.0759860789,0.1071428571,64211
371590502011,371590502011,15000US371590502011,37159,1118,784,0.3023255814,0.364990689,0.7244897959,0.2551210428,0.21019678,0.0620399579,12354
371590502012,371590502012,15000US371590502012,37159,1139,778,0.6391571554,0.7090909091,0.4871465296,0,0.1579961464,0.0100182149,41250
371590502013,371590502013,15000US371590502013,37159,2057,1423,0.6329606223,0.7308743169,0.467322558,0.0136612022,0.1161886242,0.065406234,50875
371590502021,371590502021,15000US371590502021,37159,1278,690,0.13771518,0.1843317972,0.668115942,0.1382488479,0.1763322884,0.0127986348,21150
371590502022,371590502022,15000US371590502022,37159,1308,954,0.4503058104,0.5051903114,0.571278826,0.0173010381,0.214559387,0.1222493888,44524
371590502023,371590502023,15000US371590502023,37159,2023,1511,0.6549678695,0.7341227126,0.2964923891,0.1722282024,0.0917874396,0.0513357779,48125
371590503001,371590503001,15000US371590503001,37159,792,625,0.5909090909,0.5761904762,0.232,0.1785714286,0.0871212121,0.030651341,
371590503002,371590503002,15000US371590503002,37159,1906,1463,0.5676810073,0.6459276018,0.4477101846,0.17760181,0.2266526758,0.0354609929,30139
371590503003,371590503003,15000US371590503003,37159,917,513,0.5288985823,0.6239067055,0.3528265107,0.1253644315,0.2584514722,0.2405063291,30642
371590504001,371590504001,15000US371590504001,37159,1341,890,0.1416853095,0.1703703704,0.5146067416,0.1722222222,0.2361538462,0.2080062794,28952
371590504002,371590504002,15000US371590504002,37159,1687,419,0.1351511559,0.1234177215,0.5417661098,0.5601265823,0.0972139893,0.0673194614,17717
371590505001,371590505001,15000US371590505001,37159,1349,1014,0.7316530764,0.7647058824,0.2633136095,0.0320855615,0.042994811,0.1328185328,79010
371590505002,371590505002,15000US371590505002,37159,476,401,0.8802521008,0.9078947368,0.1346633416,0,0.0525210084,0.070212766,36934
371590505003,371590505003,15000US371590505003,37159,1781,1031,0.5468837732,0.5961002786,0.5257032008,0.1058495822,0.1329305136,0.062992126,38068
371590507001,371590507001,15000US371590507001,37159,934,737,0.5588865096,0.5762273902,0.4369063772,0.1963824289,0.1349036403,0.1021814007,33906
371590507002,371590507002,15000US371590507002,37159,583,436,0.5403087479,0.7330827068,0.4793577982,0.3195488722,0.1457975986,0.1047794118,
371590507003,371590507003,15000US371590507003,37159,575,321,0.4365217391,0.5611814346,0.4392523364,0.164556962,0.1704347826,0.0553435115,33229
371590507004,371590507004,15000US371590507004,37159,1074,710,0.5344506518,0.5706051873,0.4915492958,0.0691642651,0.137040715,0.170212766,61094
371590508001,371590508001,15000US371590508001,37159,622,448,0.8488745981,0.6905829596,0.5870535714,0.0358744395,0.1045016077,0,28229
371590508002,371590508002,15000US371590508002,37159,930,569,0.011827957,0.0070175439,0.6660808436,0.0701754386,0.2172043011,0.0351075878,20438
371590508003,371590508003,15000US371590508003,37159,948,554,0.0959915612,0.1479452055,0.6985559567,0.3506849315,0.2194092827,0.1866359447,16399
371590508004,371590508004,15000US371590508004,37159,541,414,0.3659889094,0.3370165746,0.4734299517,0.0718232044,0.1182994455,0.0757855823,45865
371590509011,371590509011,15000US371590509011,37159,1880,1488,0.8957446809,0.864973262,0.4038978495,0.013368984,0.1420212766,0.025136612,51000
371590509012,371590509012,15000US371590509012,37159,1545,1092,0.9585760518,0.9071803853,0.4386446886,0.0332749562,0.0478964401,0.0197498354,71477
371590509013,371590509013,15000US371590509013,37159,830,550,0.9686746988,0.9680511182,0.5363636364,0,0.0602409639,0.0129366106,43323
371590509031,371590509031,15000US371590509031,37159,2090,1577,0.7167464115,0.80756396,0.5168040583,0.0166852058,0.143062201,0.0764617691,44931
371590509032,371590509032,15000US371590509032,37159,1345,988,1,1,0.6103238866,0.025477707,0.0646840149,0,48243
371590509033,371590509033,15000US371590509033,37159,2083,1385,0.9827172348,0.9818181818,0.4527075812,0,0.1771483437,0.0393622322,49719
371590509041,371590509041,15000US371590509041,37159,997,674,0.9979939819,1,0.5830860534,0,0.1364102564,0.0190571715,48828
371590509042,371590509042,15000US371590509042,37159,562,415,0.9270462633,0.8974358974,0.4578313253,0.0641025641,0.1601423488,0.0391459075,56364
371590509043,371590509043,15000US371590509043,37159,915,734,0.9792349727,1,0.7520435967,0.0344827586,0.2163934426,0,31496
371590510011,371590510011,15000US371590510011,37159,1847,1181,0.9442338928,0.9304347826,0.5605419136,0,0.0882028666,0.0016657413,39367
371590510012,371590510012,15000US371590510012,37159,1858,1434,0.9564047363,0.9721871049,0.4574616457,0.0796460177,0.1123408965,0.0446527012,46860
371590510013,371590510013,15000US371590510013,37159,1573,942,0.9821996186,0.9564356436,0.4278131635,0.0198019802,0.0724729816,0.0110246433,48996
371590510014,371590510014,15000US371590510014,37159,1440,1033,0.9576388889,1,0.5285575992,0.027173913,0.1638888889,0,50119
371590510021,371590510021,15000US371590510021,37159,1143,840,0.9238845144,0.9756637168,0.3404761905,0.092920354,0.1119860017,0.0053811659,55000
371590510022,371590510022,15000US371590510022,37159,1730,1078,0.8971098266,0.9011925043,0.3515769944,0.0374787053,0.0878612717,0.0210997442,55750
371590510023,371590510023,15000US371590510023,37159,1039,776,0.9461020212,0.9680589681,0.4819587629,0.0147420147,0.1135707411,0.0108803165,45380
371590510024,371590510024,15000US371590510024,37159,1351,836,0.9496669134,0.9227373068,0.4533492823,0.0309050773,0.0658771281,0.1517719569,85552
371590511011,371590511011,15000US371590511011,37159,1365,928,0.8842490842,0.8777120316,0.4170258621,0,0.0681318681,0,48068
371590511012,371590511012,15000US371590511012,37159,765,508,0.9934640523,1,0.311023622,0.0419354839,0.062745098,0.0160116448,
371590511013,371590511013,15000US371590511013,37159,2420,1734,0.952892562,0.9594594595,0.6597462514,0,0.2148760331,0,43618
371590511014,371590511014,15000US371590511014,37159,2093,1541,0.972288581,0.9697986577,0.5301752109,0.0995525727,0.1495461061,0.0370179949,39192
371590511021,371590511021,15000US371590511021,37159,1692,946,0.4846335697,0.589569161,0.6585623679,0.0566893424,0.2157210402,0.4461746784,44625
371590511022,371590511022,15000US371590511022,37159,2421,1628,0.9417596035,0.9476987448,0.5171990172,0.0711297071,0.1334159438,0.0327304048,49125
371590512011,371590512011,15000US371590512011,37159,3073,2055,0.5792385291,0.6063936064,0.6579075426,0.0789210789,0.1938151744,0.1618632708,43994
371590512012,371590512012,15000US371590512012,37159,2028,1405,0.6962524655,0.7801608579,0.5366548043,0.0294906166,0.2182572614,0.0455856896,31938
371590512013,371590512013,15000US371590512013,37159,2236,1281,0.8059033989,0.8894308943,0.6580796253,0,0.0339892665,0.3015873016,63361
371590512021,371590512021,15000US371590512021,37159,1812,1041,0.2858719647,0.4181459566,0.7050912584,0.0887573964,0.194812362,0.4305555556,37472
371590512022,371590512022,15000US371590512022,37159,1744,1317,0.931766055,0.973439575,0.4411541382,0.0571049137,0.0957568807,0.0209545984,57163
371590512041,371590512041,15000US371590512041,37159,1549,1094,0.6152356359,0.5988620199,0.3062157221,0.0170697013,0.046481601,0.0864280891,40091
371590512042,371590512042,15000US371590512042,37159,2196,1304,0.5783242259,0.6480304956,0.4003067485,0.0711562897,0.1202185792,0.3137651822,48963
371590513011,371590513011,15000US371590513011,37159,1236,916,0.6262135922,0.6487523992,0.5240174672,0.0767754319,0.2281553398,0.1735159817,41108
371590513012,371590513012,15000US371590513012,37159,832,598,0.8161057692,0.8575757576,0.3628762542,0.0151515152,0.0324519231,0.0820707071,53750
371590513021,371590513021,15000US371590513021,37159,1333,1027,0.7629407352,0.7800829876,0.1723466407,0.0186721992,0.0502625656,0.049689441,76563
371590513022,371590513022,15000US371590513022,37159,2240,1534,0.7540178571,0.821656051,0.4667535854,0.0267515924,0.1816964286,0.0344988345,43681
371590513023,371590513023,15000US371590513023,37159,1194,860,0.5184254606,0.5770020534,0.4523255814,0.0164271047,0.1021775544,0.1471631206,36065
371590513031,371590513031,15000US371590513031,37159,842,393,0.458432304,0.6409495549,0.3384223919,0,0.1912114014,0.0632411067,50104
371590513032,371590513032,15000US371590513032,37159,1041,883,0.9029779059,0.9149797571,0.3929784824,0,0.1546589817,0.0244379277,53409
371590513033,371590513033,15000US371590513033,37159,675,603,0.9881481481,0.9777777778,0.2935323383,0.0972222222,0.0281481481,0,67115
371590513034,371590513034,15000US371590513034,37159,2161,1411,0.3891716798,0.5082938389,0.5882352941,0.1718009479,0.2179118774,0.2398785425,30781
371590513035,371590513035,15000US371590513035,37159,876,553,0.4315068493,0.4924012158,0.3725135624,0,0.1643835616,0.0440835267,62656
371590514001,371590514001,15000US371590514001,37159,1665,1326,0.9387387387,0.9510204082,0.4720965309,0.0231292517,0.0282282282,0.01342711,51406
371590514002,371590514002,15000US371590514002,37159,2192,1671,0.9288321168,0.9230769231,0.5218432077,0.0561660562,0.090736342,0.0264042247,54023
371590514003,371590514003,15000US371590514003,37159,2517,1494,0.4608661104,0.6293888166,0.5722891566,0.0715214564,0.2546682559,0.2859567246,40750
371590514004,371590514004,15000US371590514004,37159,910,681,0.689010989,0.7680250784,0.4508076358,0,0.2997762864,0.1288782816,38199
371590515011,371590515011,15000US371590515011,37159,1491,891,0.3635144199,0.5426944972,0.4949494949,0,0.316566063,0.3671354552,36250
371590515012,371590515012,15000US371590515012,37159,866,578,0.7101616628,0.7719298246,0.4809688581,0.0210526316,0.1963048499,0.205,37625
371590515013,371590515013,15000US371590515013,37159,1093,788,0.7429094236,0.8093023256,0.4200507614,0.0418604651,0.0173577628,0.0512351327,60455
371590515021,371590515021,15000US371590515021,37159,1490,913,0.9429530201,0.9686924494,0.5443592552,0.0239410681,0.0785234899,0.0592747559,39844
371590515022,371590515022,15000US371590515022,37159,1647,1255,0.8330297511,0.9280245023,0.5737051793,0.0826952527,0.1596842744,0.1474565357,31991
371590516001,371590516001,15000US371590516001,37159,2209,1696,0.8782254414,0.8191365228,0.6509433962,0.0910151692,0.1733816206,0.0385365854,44006
371590516002,371590516002,15000US371590516002,37159,969,648,0.7389060888,0.6522911051,0.4768518519,0,0.1847265222,0.1845303867,34554
371590516003,371590516003,15000US371590516003,37159,762,591,0.9409448819,0.8978328173,0.3519458545,0,0.1955380577,0,67559
371590516004,371590516004,15000US371590516004,37159,1383,722,0.3680404917,0.2578125,0.5650969529,0.03125,0.1070137383,0.0239425379,25385
371590516005,371590516005,15000US371590516005,37159,1489,1176,0.7689724647,0.7664974619,0.5493197279,0,0.20483546,0.1006517017,48569
371590517001,371590517001,15000US371590517001,37159,1871,1176,0.6435061464,0.8784893268,0.7882653061,0.0197044335,0.1325494388,0.3316582915,40398
371590517002,371590517002,15000US371590517002,37159,2658,1745,0.852896915,0.8695652174,0.3770773639,0.0423340961,0.0955605719,0.0271762208,49250
371590517003,371590517003,15000US371590517003,37159,430,304,0.8348837209,0.7318435754,0.6546052632,0,0.1625,0.0268292683,39671
371590517004,371590517004,15000US371590517004,37159,1394,1024,0.6097560976,0.664957265,0.5810546875,0.147008547,0.2817919075,0.1910447761,40048
371590517005,371590517005,15000US371590517005,37159,1749,1393,0.9948542024,1,0.5463029433,0.0450606586,0.1097770154,0,57366
371590518011,371590518011,15000US371590518011,37159,2713,1729,0.8835237744,0.9104477612,0.5401966455,0.07347876,0.1831920383,0.1049382716,41433
371590518012,371590518012,15000US371590518012,37159,728,500,1,1,0.524,0,0.1867043847,0.0455840456,56326
371590518013,371590518013,15000US371590518013,37159,1638,1103,0.9645909646,0.9831144465,0.5630099728,0.0375234522,0.0885225885,0.0430327869,60104
371590518021,371590518021,15000US371590518021,37159,2219,1522,0.9378098242,0.9807427785,0.4191852825,0.0412654746,0.1261829653,0.0228971963,62236
371590518022,371590518022,15000US371590518022,37159,2141,1584,0.9215319944,0.9277251185,0.4154040404,0.009478673,0.0896777207,0.0199501247,57679
371590519011,371590519011,15000US371590519011,37159,2836,1889,0.8014809591,0.9046632124,0.4955002647,0.0341968912,0.0747531735,0.1715481172,49327
371590519012,371590519012,15000US371590519012,37159,1720,1223,0.9470930233,0.9253112033,0.4693376942,0.0318118949,0.0744186047,0.0097323601,39648
371590519021,371590519021,15000US371590519021,37159,1883,1200,0.8114710568,0.8229598893,0.4066666667,0.0387275242,0.2182687201,0.0206473214,38682
371590519022,371590519022,15000US371590519022,37159,1549,1183,0.9761136217,0.9755700326,0.3245984784,0.0293159609,0.1084570691,0,51354
371590519023,371590519023,15000US371590519023,37159,1366,909,0.7723279649,0.7826923077,0.4620462046,0,0.1669106881,0.1171314741,70057
371590519024,371590519024,15000US371590519024,37159,1521,1033,0.6804733728,0.6283185841,0.5198451113,0.0300884956,0.1538461538,0.0664285714,48798
371590520001,371590520001,15000US371590520001,37159,590,462,0.5745762712,0.6485355649,0.487012987,0.309623431,0.1627906977,0.0563139932,11607
371590520002,371590520002,15000US371590520002,37159,1574,1133,0.3621346887,0.4648985959,0.4342453663,0.127925117,0.1797323136,0.0833333333,39583
